"","SEXO","EDAD","NACIO","RAMA","T_UNIV","DISCA","LUG_RES_PAIS","PAIS_NAC_PADRE","ESTUDIOS_PADRE","PAIS_NAC_MADRE","ESTUDIOS_MADRE","BECA","EXTRANJERO","MOTIVO","VOLVERIA","MISMA_CARRERA","OTRO_GRADO","MASTER","DOCTORADO","EST_ARTIST","CICLO_SUP","CICLO_MED","OTROS_EST","NUM_EST","IDIOMAS","TECH","MV_ESP","MV_FUE","SIT_LABORAL","SIT_PROFESIONAL","TR_SUELDO","FORMAC_TR","RAMA_TR","USO_ESTUD_TR","F_TEOR_TR","F_PRAC_TR","F_IDIOM_TR","F_TECH_TR","F_PERSON_TR","F_GEST_TR","OTRO_TRAB","EST_CIVIL","HOGAR","EMPLEADO_PRODUCTIVO"
"3888","H","2_30-34","E","ING","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","4_1500-1999","3","No","No","3","4","4","4","5","5","No","1_S","3_PsH","No"
"3889","H","2_30-34","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","2_ScH","No"
"3890","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","4_S","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","Si","Si","D","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","3_PsH","No"
"3891","H","1_<30","E","ING","PuP","No","E","E","8_U","E","7_PS","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","3_A","Si","Si","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"3892","H","2_30-34","E","ING","PuP","No","E","E","4_S","E","5_B","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","3_A","No","No","E","TP","4_1500-1999","4","No","Si","2","3","1","5","5","5","No","2_C","4_PcH","No"
"3893","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TP","4_1500-1999","3","Si","Si","4","5","2","3","5","5","No","1_S","3_PsH","Si"
"3894","M","1_<30","E","ING","PuP","No","E","E","8_U","E","5_B","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","3_A","No","Si","E","TT","3_1000-1499","1","Si","Si","4","4","4","4","2","5","No","1_S","3_PsH","Si"
"3895","M","2_30-34","E","ING","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","Si","No","E","TP","5_2000-2499","3","No","Si","4","4","5","3","3","2","Si","2_C","3_PsH","No"
"3896","H","1_<30","E","ING","PuP","No","E","E","5_B","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","3_A","Si","No","E","TP","3_1000-1499","3","Si","Si","2","5","2","5","4","3","No","1_S","1_UNI","Si"
"3897","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","Si","Si","O","Si","No","No","No","No","No","No","No","No","0","3","2_M","No","No","E","TP","5_2000-2499","3","Si","Si","2","5","5","4","5","5","Si","1_S","4_PcH","Si"
"3898","M","1_<30","E","ING","PuP","No","E","E","5_B","E","5_B","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TP","4_1500-1999","3","Si","Si","2","4","4","4","5","4","No","1_S","1_UNI","Si"
"3899","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","6_2500-2999","3","No","Si","5","4","2","4","5","5","No","1_S","3_PsH","No"
"3900","H","1_<30","E","ING","PuP","No","E","E","8_U","E","3_PC","No","No","L","No","No","No","Si","No","No","No","No","Si","0","2","2_M","No","No","E","TP","4_1500-1999","2","Si","Si","2","3","2","3","3","3","No","1_S","4_PcH","Si"
"3901","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","E","TT","2_700-999","7","No","No","1","1","3","2","4","2","Si","1_S","4_PcH","No"
"3902","M","1_<30","E","ING","PuP","No","O","E","8_U","E","8_U","No","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","3","2_M","Si","No","E","TP","5_2000-2499","3","Si","Si","3","4","5","4","5","5","No","1_S","3_PsH","Si"
"3903","M","1_<30","E","ING","PuP","No","E","E","5_B","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","Si","No","E","TT","4_1500-1999","2","Si","No","1","3","3","3","5","5","No","1_S","1_UNI","No"
"3904","H","2_30-34","E","ING","PuP","No","O","E","8_U","E","4_S","No","No","P","Si","Si","Si","No","No","No","No","No","Si","1","2","2_M","Si","Si","E","TP","6_2500-2999","3","Si","Si","3","4","4","3","4","4","Si","1_S","3_PsH","Si"
"3905","H","2_30-34","E","ING","PuP","No","E","E","8_U","E","3_PC","No","No","L","No","No","No","Si","No","No","No","No","Si","0","1","3_A","Si","No","E","TP","4_1500-1999","5","No","No","1","5","1","3","5","3","No","1_S","3_PsH","No"
"3906","H","1_<30","E","ING","PuP","No","O","E","8_U","E","8_U","No","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","2","3_A","No","No","E","TP","7_>3000","2","Si","No","5","4","5","4","4","5","No","1_S","3_PsH","No"
"3907","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","Si","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","Si","Si","E","TP","4_1500-1999","2","Si","Si","5","4","4","5","4","2","No","1_S","1_UNI","Si"
"3908","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","Si","Si","E","TP","3_1000-1499","3","Si","Si","4","3","4","4","2","2","No","1_S","3_PsH","Si"
"3909","M","2_30-34","E","ING","PuP","No","E","E","4_S","E","4_S","Si","Si","L","Si","No","No","No","No","No","No","No","No","0","3","3_A","Si","Si","E","TP","4_1500-1999","4","Si","No","5","5","5","5","5","5","Si","1_S","1_UNI","No"
"3910","M","3_>=35","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","3","2_M","No","No","E","TP","6_2500-2999","3","Si","Si","4","5","2","4","5","5","No","1_S","1_UNI","Si"
"3911","H","1_<30","E","ING","PuP","No","E","E","4_S","E","3_PC","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","3_A","No","No","E","TP","3_1000-1499","3","Si","Si","3","4","2","4","4","4","No","1_S","4_PcH","Si"
"3912","H","1_<30","E","ING","PuP","No","E","E","4_S","E","4_S","Si","No","L","No","No","Si","Si","No","No","No","No","Si","1","1","2_M","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"3913","H","1_<30","E","ING","PrP","No","O","E","8_U","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","3","2_M","No","Si","E","TP","5_2000-2499","2","Si","Si","5","4","5","4","5","4","No","1_S","1_UNI","Si"
"3914","H","3_>=35","E","ING","PuP","No","E","E","4_S","E","4_S","No","No","L","Si","No","Si","No","No","No","No","No","Si","1","2","2_M","No","No","E","TP","5_2000-2499","3","Si","Si","3","4","2","4","5","5","Si","2_C","4_PcH","Si"
"3915","H","3_>=35","E","ING","PrP","No","E","E","7_PS","E","3_PC","No","No","P","Si","Si","Si","No","No","No","No","No","Si","1","2","2_M","No","No","E","TT","5_2000-2499","2","Si","Si","5","4","5","4","4","4","Si","2_C","3_PsH","Si"
"3916","H","1_<30","E","ING","PuP","No","E","E","5_B","E","8_U","Si","Si","L","Si","No","No","Si","No","No","No","No","Si","0","5","3_A","No","Si","E","TP","7_>3000","3","No","Si","5","5","5","5","5","5","Si","1_S","5_Otr","No"
"3917","H","3_>=35","E","ING","PrP","No","E","E","7_PS","E","3_PC","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","2","2","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","5","5","5","5","5","5","Si","1_S","4_PcH","Si"
"3918","M","3_>=35","E","ING","PuP","No","E","E","2_PI","E","2_PI","No","No","L","Si","Si","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","4","3","4","3","4","No","1_S","1_UNI","Si"
"3919","H","2_30-34","E","ING","PuP","No","E","E","8_U","E","4_S","No","No","L","Si","No","No","No","No","No","No","No","No","0","2","3_A","No","Si","E","TP","4_1500-1999","3","Si","Si","5","2","2","5","5","5","No","1_S","3_PsH","Si"
"3920","M","2_30-34","E","ING","PuP","No","E","E","3_PC","E","3_PC","Si","Si","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","Si","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"3921","H","3_>=35","E","ING","PuP","No","E","E","8_U","E","7_PS","Si","No","L","Si","No","No","No","No","No","No","No","No","0","3","2_M","Si","No","E","TP","4_1500-1999","4","No","No","5","3","4","2","2","2","No","2_C","4_PcH","No"
"3922","M","2_30-34","E","ING","PrP","No","E","E","8_U","E","4_S","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","1","3_A","No","No","E","TP","4_1500-1999","2","Si","Si","5","5","4","4","5","4","No","1_S","3_PsH","Si"
"3923","H","3_>=35","E","ING","PuP","No","E","E","5_B","E","8_U","Si","No","L","Si","No","No","Si","No","No","Si","No","Si","0","2","2_M","No","Si","E","TP","4_1500-1999","3","Si","Si","4","4","3","4","4","4","Si","2_C","4_PcH","Si"
"3924","M","3_>=35","E","ING","PuP","No","E","E","8_U","E","6_PM","Si","No","O","Si","No","Si","Si","No","No","No","No","Si","1","3","2_M","No","No","E","TP","3_1000-1499","4","Si","Si","2","4","1","2","4","5","No","1_S","3_PsH","Si"
"3925","H","1_<30","E","ING","PuP","No","E","E","8_U","E","7_PS","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","E","TP","5_2000-2499","2","Si","Si","4","5","5","5","4","4","No","1_S","3_PsH","Si"
"3926","H","3_>=35","E","ING","PuP","No","O","E","8_U","E","4_S","Si","Si","L","Si","No","No","Si","No","No","Si","No","Si","0","2","2_M","Si","Si","E","TP","7_>3000","3","Si","Si","3","5","5","2","4","4","No","4_SE","1_UNI","Si"
"3927","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","2","4","1","2","5","5","No","1_S","4_PcH","Si"
"3928","H","2_30-34","E","ING","PuP","No","E","E","5_B","E","4_S","No","No","L","No","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TT","1_<700","7","No","No","1","4","2","1","4","4","Si","1_S","2_ScH","No"
"3929","M","2_30-34","E","ING","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","Si","Si","No","No","No","No","Si","1","2","2_M","No","No","E","TP","4_1500-1999","3","No","Si","5","5","3","3","4","4","No","1_S","3_PsH","No"
"3930","M","2_30-34","E","ING","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","3_A","No","No","E","TT","5_2000-2499","4","No","No","1","1","2","1","3","1","No","1_S","3_PsH","No"
"3931","H","3_>=35","E","ING","PrP","No","E","E","5_B","E","3_PC","No","No","P","Si","No","Si","No","No","No","Si","No","Si","1","1","2_M","No","No","E","TP","6_2500-2999","3","Si","Si","3","3","3","3","3","3","No","2_C","4_PcH","Si"
"3932","H","1_<30","E","ING","PuP","No","E","E","4_S","E","8_U","No","Si","L","Si","No","No","Si","No","No","No","No","Si","0","2","3_A","No","No","E","TP","5_2000-2499","2","Si","Si","3","4","5","5","4","5","Si","1_S","3_PsH","Si"
"3933","H","2_30-34","E","ING","PuP","No","O","E","5_B","E","5_B","Si","Si","L","Si","Si","Si","No","No","No","No","No","Si","1","1","3_A","No","Si","E","TP","6_2500-2999","2","Si","Si","4","5","5","3","5","5","No","1_S","3_PsH","Si"
"3934","H","2_30-34","E","ING","PuP","No","O","E","5_B","E","4_S","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","2","2_M","No","No","E","TT","4_1500-1999","2","Si","Si","5","4","3","5","4","5","No","2_C","5_Otr","Si"
"3935","H","2_30-34","E","ING","PuP","No","O","E","3_PC","E","3_PC","No","Si","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","Si","E","TP","4_1500-1999","3","Si","Si","4","4","1","2","3","3","Si","2_C","3_PsH","Si"
"3936","H","2_30-34","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","Si","No","No","No","No","No","Si","1","0","2_M","No","No","E","TT","4_1500-1999","3","Si","No","1","4","1","4","5","5","Si","1_S","3_PsH","No"
"3937","M","1_<30","E","ING","PuP","No","E","E","7_PS","E","8_U","Si","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","3","1_B","No","No","E","P","3_1000-1499","3","Si","No","3","4","3","3","4","4","No","1_S","4_PcH","No"
"3938","H","3_>=35","E","ING","PuP","No","E","E","4_S","E","4_S","Si","No","L","No","No","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","2_700-999","7","No","No","1","1","1","3","5","3","Si","2_C","3_PsH","No"
"3939","M","2_30-34","E","ING","PuP","No","E","E","4_S","E","7_PS","No","No","P","No","No","No","No","No","No","No","No","No","0","0","2_M","Si","No","E","TP","3_1000-1499","3","Si","Si","4","5","2","2","5","5","Si","1_S","3_PsH","Si"
"3940","H","1_<30","E","ING","PuP","No","E","E","3_PC","E","5_B","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","3","5","1","1","5","4","No","1_S","3_PsH","Si"
"3941","H","2_30-34","E","ING","PuP","No","E","E","7_PS","E","6_PM","Si","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","4","No","Si","3","5","2","2","4","2","Si","1_S","3_PsH","No"
"3942","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","4_S","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","3","2_M","No","No","E","TP","4_1500-1999","4","No","No","2","2","1","4","5","5","Si","1_S","1_UNI","No"
"3943","M","3_>=35","E","ING","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","4","No","No","2","4","1","3","5","5","Si","1_S","3_PsH","No"
"3944","M","3_>=35","E","ING","PuP","No","E","E","7_PS","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","2_700-999","3","Si","Si","4","4","5","4","4","4","No","1_S","1_UNI","Si"
"3945","H","1_<30","E","ING","PuP","No","O","E","8_U","E","7_PS","No","No","L","Si","No","No","No","No","No","No","No","No","0","3","2_M","Si","Si","E","TP","5_2000-2499","3","No","No","1","5","5","4","4","5","Si","1_S","1_UNI","No"
"3946","M","2_30-34","E","ING","PuP","No","E","E","8_U","E","4_S","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","1_<700","6","No","No","1","1","2","2","5","5","No","2_C","4_PcH","No"
"3947","M","1_<30","E","ING","PuP","No","E","E","2_PI","E","3_PC","Si","No","O","Si","Si","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","P","2_700-999","4","Si","Si","4","4","4","4","5","5","Si","1_S","4_PcH","Si"
"3948","M","3_>=35","E","ING","PuP","No","E","E","3_PC","E","2_PI","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","4_PcH","No"
"3949","M","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TT","3_1000-1499","3","Si","Si","4","2","1","3","4","4","Si","2_C","3_PsH","Si"
"3950","M","2_30-34","E","ING","PuP","No","E","E","8_U","E","4_S","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","Si","No","E","TP","3_1000-1499","4","No","Si","2","5","2","4","4","5","No","2_C","4_PcH","No"
"3951","H","2_30-34","E","ING","PuP","No","E","E","5_B","E","5_B","Si","Si","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","5","5","3","4","5","No","2_C","3_PsH","Si"
"3952","H","1_<30","E","ING","PuP","No","E","E","4_S","E","8_U","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","2","2_M","No","Si","E","TP","4_1500-1999","3","Si","No","5","4","4","3","5","4","No","1_S","4_PcH","No"
"3953","H","1_<30","E","ING","PuP","No","E","E","3_PC","E","5_B","Si","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","P","3_1000-1499","3","Si","Si","3","5","2","4","4","3","No","1_S","3_PsH","Si"
"3954","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","3_PC","No","No","L","Si","Si","Si","No","No","No","No","No","Si","1","1","2_M","No","No","E","TT","2_700-999","7","No","No","1","1","1","1","4","1","No","1_S","2_ScH","No"
"3955","M","3_>=35","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","No","No","No","No","No","No","No","0","0","2_M","No","No","E","TP","5_2000-2499","4","No","No","5","5","1","1","4","3","No","2_C","4_PcH","No"
"3956","H","3_>=35","E","ING","PuP","No","E","E","7_PS","E","4_S","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","5","4","4","5","5","No","1_S","2_ScH","Si"
"3957","H","1_<30","E","ING","PrP","No","E","E","6_PM","E","6_PM","No","No","L","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","3_PsH","No"
"3958","M","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","Si","No","Si","Si","Si","No","No","No","Si","1","1","2_M","No","No","E","TT","3_1000-1499","2","Si","Si","4","2","2","2","1","1","Si","2_C","4_PcH","Si"
"3959","H","2_30-34","E","ING","PuP","No","E","E","6_PM","E","3_PC","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","4_1500-1999","3","Si","Si","4","2","2","3","5","5","Si","1_S","3_PsH","Si"
"3960","M","2_30-34","E","ING","PuP","No","E","E","6_PM","E","5_B","Si","Si","P","No","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","2_700-999","7","No","No","1","1","1","3","4","4","Si","1_S","5_Otr","No"
"3961","H","3_>=35","E","ING","PuP","No","E","E","2_PI","E","2_PI","No","No","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TP","4_1500-1999","3","Si","Si","5","3","2","1","1","1","No","2_C","4_PcH","Si"
"3962","M","1_<30","E","ING","PrP","No","E","E","8_U","E","8_U","No","Si","L","Si","Si","No","Si","No","No","No","No","Si","0","1","2_M","Si","No","E","TP","4_1500-1999","2","Si","Si","5","3","3","2","2","2","No","1_S","1_UNI","Si"
"3963","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","No","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","4","4","1","4","2","4","No","2_C","4_PcH","Si"
"3964","H","1_<30","E","ING","PuP","No","E","E","8_U","E","8_U","No","No","L","No","No","No","Si","No","No","No","No","Si","0","1","2_M","Si","Si","I","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"3965","H","2_30-34","E","ING","PuP","No","E","E","5_B","E","7_PS","No","No","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TT","4_1500-1999","3","Si","Si","5","4","3","4","5","4","No","1_S","4_PcH","Si"
"3966","H","2_30-34","E","ING","PuP","Si","E","E","8_U","E","8_U","No","No","P","Si","No","No","No","No","No","No","No","No","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","1_S","5_Otr","No"
"3967","H","3_>=35","E","ING","PuP","No","E","E","3_PC","E","3_PC","Si","No","L","Si","No","No","No","No","No","No","No","No","0","2","2_M","No","No","E","TP","3_1000-1499","3","Si","No","3","5","2","4","3","3","No","2_C","4_PcH","No"
"3968","M","3_>=35","E","ING","PuP","No","E","E","6_PM","E","2_PI","Si","No","L","Si","No","No","No","No","No","No","Si","Si","0","1","1_B","No","No","E","TT","3_1000-1499","4","No","No","1","2","1","4","4","3","Si","2_C","4_PcH","No"
"3969","M","3_>=35","E","ING","PrP","No","E","E","3_PC","E","4_S","No","No","L","Si","Si","No","No","No","No","No","Si","Si","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","4","5","3","5","5","5","Si","2_C","4_PcH","Si"
"3970","H","2_30-34","E","ING","PuP","No","E","E","5_B","E","5_B","Si","No","L","Si","Si","No","No","No","No","No","No","No","0","2","1_B","No","No","E","TP","4_1500-1999","3","No","Si","4","3","5","3","5","4","No","1_S","4_PcH","No"
"3971","M","3_>=35","E","ING","PuP","No","E","E","8_U","E","4_S","No","No","O","Si","No","No","No","No","No","Si","No","Si","0","1","2_M","No","No","D","D","0_D","0","D","D","0","0","0","0","0","0","D","2_C","3_PsH","No"
"3972","H","1_<30","E","ING","PuP","No","E","E","5_B","E","8_U","No","No","L","Si","No","No","Si","No","No","No","No","Si","0","1","2_M","No","No","E","TP","2_700-999","3","Si","Si","3","3","1","3","4","4","No","1_S","2_ScH","Si"
"3973","H","2_30-34","E","ING","PuP","No","E","E","8_U","E","8_U","Si","Si","L","Si","Si","No","No","No","No","No","No","No","0","1","2_M","No","No","E","TP","3_1000-1499","3","Si","Si","2","4","1","5","5","5","No","2_C","3_PsH","Si"
